-0.7251642923494384,-0.08862284149496441,0.78539816341,-0.1398835601788599,-0.12022545511803713,1,304
-0.75,-0.1531838165162984,0.793157697602949,-0.06840715504554454,-0.07949473782314455,1,300
-0.7176155730949654,-0.17309982609158997,0.8266530766433817,-0.15,0.043391532217781394,1,300
-0.6738485071795988,-0.16899843366408693,0.78539816341,-0.05909690387210875,0.15,1,296
-0.75,-0.14432410136347915,0.78539816341,-0.011242225298260841,-0.15,1,304
-0.75,-0.175,0.78539816341,-0.02234799570738208,-0.08894185214102174,1,296
-0.6710393592246304,-0.175,0.78539816341,-0.03829877728234261,0.11755364462065696,1,284
-0.7116282635423545,-0.175,0.78539816341,-0.06242643090372247,0.15,1,284
-0.75,-0.15503884386973601,0.78539816341,0.11002658292369362,-0.15,1,296
-0.7228719978207018,-0.14264020301486294,0.8291176224456364,0.05701799349240234,-0.03784382707435535,1,296
-0.75,-0.175,0.7985262298600962,-0.04835348517935763,0.035287874718177105,1,284
-0.75,-0.09630066183549835,0.7950776589783772,-0.005859323085350136,0.15,1,280
-0.7379018864216983,-0.175,0.8279430615183986,0.14070771239036262,-0.15,1,276
-0.75,-0.175,0.78539816341,0.15,-0.0384078953932576,1,292
-0.75,-0.1637774090720014,0.8049214059064445,0.1471705755550052,0.10730150720710324,1,256
-0.75,-0.12264508486939227,0.78539816341,0.15,0.11113142575770465,1,284
-0.75,-0.09080361542710655,1.322265056466648,-0.15,-0.0720605407751553,1,220
-0.7342876333702363,-0.175,1.2798590061160875,-0.142820603174742,-0.12652307048716885,1,224
-0.75,-0.1210659583284352,1.1870560810828452,-0.15,0.1314821065556399,1,228
-0.75,-0.175,1.3022829808873515,-0.11201438522579157,0.13136622080240126,1,232
-0.6767175615539223,-0.175,1.3801343458016637,-0.054722935722100144,-0.15,1,220
-0.75,-0.13081700312566635,1.3553077091087462,-0.029019501398794095,-0.14450050855914714,1,216
-0.7466235897656038,-0.14238385607932902,1.3572668132262253,-0.0931941480294883,0.027260264131115344,1,216
-0.75,-0.175,1.3708034750869775,0.013973246582887552,0.09800967344865577,1,224
-0.75,-0.1011729825137052,1.3134298185447386,0.10208623320294255,-0.15,1,220
-0.7444538705145067,-0.10599543229262741,1.3188627243669464,0.07917721515059437,-0.056865548289443985,1,216
-0.75,-0.175,1.2781143442249492,0.04352413765682795,0.09788958072364527,1,220
-0.7312150990827164,-0.15520982332812955,1.2931932961953143,0.0789928642647566,0.15,1,240
-0.75,-0.15029849068586304,1.3397854964852238,0.11465537160063255,-0.1346161673299443,1,224
-0.75,-0.16196631170880463,1.3691911608551075,0.15,-0.10477596944227813,1,520
-0.75,-0.175,1.3020246252126166,0.15,0.005962295519863478,1,232
-0.6573860907745531,-0.175,1.286487475754096,0.15,0.15,1,220
-0.75,-0.175,1.8326221125261632,-0.15,-0.15,1,308
-0.75,-0.11636354903703175,1.862656052029789,-0.13192913413634486,0.03281041260286478,1,312
-0.7088727543948405,-0.14781999227027837,1.7604029737766562,-0.15,0.037846940055956665,1,272
-0.75,-0.175,1.7177866669264714,-0.12138048444121621,0.15,1,304
-0.7395568202497622,-0.13641506446758275,1.8050688721087542,-0.02746982935687306,-0.09648174198850351,1,356
-0.75,-0.175,1.7715600932876254,-0.1434908169766082,0.013594621096932824,1,316
-0.75,-0.11756171498139481,1.8071887047009678,-0.10808919219561819,0.04445937198604562,1,336
-0.7401569382065438,-0.175,1.8252066986424598,-0.06415694483718837,0.13058784732392303,1,316
-0.7130766710002294,-0.175,1.8099332941321826,0.034957012642958675,-0.15,1,348
-0.7414315859405015,-0.175,1.9052190913068707,-0.010473846770940279,-0.03310212358839409,1,368
-0.75,-0.175,1.8489329528134493,0.06944893646760918,0.09456518434348776,1,428
-0.75,-0.11695866063107402,1.8476194325638748,0.06257368044702559,0.15,1,376
