number,id,video,img,match,NOTES,debug,type,note,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,text_inst.started,key_resp_inst.started,key_resp_inst.keys,key_resp_inst.rt,text.started,fixate_middle.started,text.stopped,fixate_middle.stopped,movie.started,Goal_reached.started,key_resp.started,key_resp.keys,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,4.119585990905762,4.119585990905762,space,1.3087449073791504,,,,,,,,,,make up a name,001,2023-03-31_09h58.53.660,meta_vpr,2022.2.5,60.98632487331787,
101,432,../recordings/1/vid.mp4,None,0,"new, old",mismatch,practice,PRACTICE: These are 'different' places,0,0,0,0,,,,,5.528019905090332,5.9376068115234375,6.037847995758057,6.516700983047485,6.516700983047485,13.490072011947632,13.490072011947632,n,1.3297832012176514,make up a name,001,2023-03-31_09h58.53.660,meta_vpr,2022.2.5,60.98632487331787,
102,52,../recordings/1/vid.mp4,None,1,"new, old",match,practice,PRACTICE: These are the 'same' place,0,1,1,1,,,,,14.842552900314331,15.32918095588684,15.345599889755249,15.892256021499634,15.892256021499634,22.871752977371216,22.871752977371216,n,0.9882409572601318,make up a name,001,2023-03-31_09h58.53.660,meta_vpr,2022.2.5,60.98632487331787,
,,,,,,,,,,,,,,,,,23.882982969284058,24.367081880569458,24.383430004119873,,,,,,,,,,,,,
