practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,number,id,video,img,match,NOTES,debug,type,note,text_inst.started,key_resp_inst.started,key_resp_inst.keys,key_resp_inst.rt,text.started,fixate_middle.started,text.stopped,fixate_middle.stopped,movie.started,Goal_reached.started,key_resp.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,3.447519063949585,3.447519063949585,space,1.164902925491333,,,,,,,,make up a name,001,2023-03-31_10h54.59.521,meta_vpr,2022.2.5,60.34935050733522,
,,,,,,,,,,,,,,,,,4.715008020401001,5.135653972625732,5.218719959259033,5.7274489402771,5.7274489402771,15.629222869873047,15.629222869873047,,,,,,,
